Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Sale_Year,Sale_Month,Sale_MonthName,Sale_YearMonth,price_per_room,price_per_landsize,property_age,age_bracket,price_to_area_ratio,cumulative_revenue_pct,pareto_80
Greensborough,14 Wolangi Ct,4,h,1028000,S,Morrison,08-07-2017,16.1,3088,4,3,4,925,190,1975,Banyule,-37.69261,145.1105,Northern Metropolitan,8524,2017,7,Jul,2017-07,257000,1111.35,42,1947–1977,5488.11,87.61,FALSE
Greenvale,23 Fraserburgh Cr,4,h,783000,S,Barry,08-07-2017,20.4,3059,4,2,2,750,190,2001,Hume,-37.64163,144.90493,Northern Metropolitan,4864,2017,7,Jul,2017-07,195750,1044,16,Post-1997,3469.1,95.626,FALSE
Greenvale,4 Lysterfield Dr,5,h,800000,SP,LJ,08-07-2017,20.4,3059,5,3,2,544,332,2008,Hume,-37.61079,144.90823,Northern Metropolitan,4864,2017,7,Jul,2017-07,160000,1470.59,9,Post-1997,3469.1,95.626,FALSE
Hadfield,9 Bond St,3,h,735000,S,Eview,08-07-2017,11.2,3046,3,1,1,626,122,1950,Moreland,-37.71425,144.95013,Northern Metropolitan,2606,2017,7,Jul,2017-07,245000,1174.12,67,1947–1977,4992.12,83.056,FALSE
Hadfield,3A Neil St,2,t,595000,S,Eview,08-07-2017,11.2,3046,2,2,1,201,111,2005,Moreland,-37.71147,144.93927,Northern Metropolitan,2606,2017,7,Jul,2017-07,297500,2960.2,12,Post-1997,4992.12,83.056,FALSE
Hadfield,28A North St,2,t,539000,S,Barry,08-07-2017,11.2,3046,2,2,2,160,100,2012,Moreland,-37.70522,144.94702,Northern Metropolitan,2606,2017,7,Jul,2017-07,269500,3368.75,5,Post-1997,4992.12,83.056,FALSE
Hallam,87 Frawley Rd,3,h,1300000,SP,Eview,08-07-2017,32.3,3803,3,2,2,1801,130,1982.5,Casey,-38.00128,145.27213,South-Eastern Metropolitan,3728,2017,7,Jul,2017-07,433333.33,721.82,34,1977–1997,5676.22,99.119,FALSE
Hampton,7/4 Small St,1,u,580000,SP,Hodges,08-07-2017,13.8,3188,1,2,1,486,49,2012,Bayside,-37.93953,145.00096,Southern Metropolitan,5454,2017,7,Jul,2017-07,580000,1193.42,5,Post-1997,10495.76,25.208,TRUE
Hampton East,3/8 Eldon Ct,2,t,771000,S,McGrath,08-07-2017,13.8,3188,2,1,1,0,99,1992,Bayside,-37.94083,145.03682,Southern Metropolitan,2356,2017,7,Jul,2017-07,385500,,25,1977–1997,8351.44,89.931,FALSE
Hampton Park,75 Pound Rd,4,h,622000,SP,FN,08-07-2017,33.3,3976,4,2,2,654,190,1989,Casey,-38.02683,145.25871,South-Eastern Metropolitan,8256,2017,7,Jul,2017-07,155500,951.07,28,1977–1997,3985.56,99.68,FALSE
Hampton Park,6 The Mews,3,h,400000,PI,Stockdale,08-07-2017,33.3,3976,3,1,1,301,98,1998,Casey,-38.0457,145.27395,South-Eastern Metropolitan,8256,2017,7,Jul,2017-07,133333.33,1328.9,19,Post-1997,3985.56,99.68,FALSE
Hawthorn,5/29 Bell St,1,u,455000,S,Jellis,08-07-2017,5.3,3122,1,1,1,0,49,1960,Boroondara,-37.81823,145.03972,Southern Metropolitan,11308,2017,7,Jul,2017-07,455000,,57,1947–1977,11155.21,19.117,TRUE
Hawthorn East,1/1091 Burke Rd,2,u,615888,SP,Marshall,08-07-2017,6.2,3123,2,1,1,915,73,1970,Boroondara,-37.81835,145.05895,Southern Metropolitan,6482,2017,7,Jul,2017-07,307944,673.1,47,1947–1977,11206.81,34.609,TRUE
Heidelberg,100 Buckingham Dr,4,h,1430000,VB,Miles,08-07-2017,8.9,3084,4,2,3,680,190,1953.5,Banyule,-37.74605,145.08504,Eastern Metropolitan,2890,2017,7,Jul,2017-07,357500,2102.94,64,1947–1977,6950.41,81.515,FALSE
Heidelberg,7/74 Hawdon St,2,u,534000,S,Miles,08-07-2017,8.9,3084,2,1,1,2033,76,1977,Banyule,-37.75715,145.06463,Eastern Metropolitan,2890,2017,7,Jul,2017-07,267000,262.67,40,1977–1997,6950.41,81.515,FALSE
Heidelberg West,12 Achilles St,3,h,575500,S,Miles,08-07-2017,8.8,3081,3,1,1,436,130,1960,Banyule,-37.73459,145.04394,Eastern Metropolitan,2674,2017,7,Jul,2017-07,191833.33,1319.95,57,1947–1977,5810.85,80.533,FALSE
Heidelberg West,37 Buna St,3,h,600000,VB,Haughton,08-07-2017,8.8,3081,3,1,2,481,130,1960,Banyule,-37.73597,145.03916,Eastern Metropolitan,2674,2017,7,Jul,2017-07,200000,1247.4,57,1947–1977,5810.85,80.533,FALSE
Heidelberg West,5/459 Waterdale Rd,2,u,445000,VB,Miles,08-07-2017,8.8,3081,2,1,1,94,76,1970,Banyule,-37.74392,145.04692,Eastern Metropolitan,2674,2017,7,Jul,2017-07,222500,4734.04,47,1947–1977,5810.85,80.533,FALSE
Highett,44 Graham Rd,3,h,1430000,SP,Buxton,08-07-2017,16,3190,3,1,0,703,130,1965,Bayside,-37.9511,145.04171,Southern Metropolitan,4794,2017,7,Jul,2017-07,476666.67,2034.14,52,1947–1977,7923.34,85.475,FALSE
Highett,33 Haynes St,4,h,1820000,S,hockingstuart,08-07-2017,16,3190,4,2,2,680,373,2006,Bayside,-37.94882,145.03111,Southern Metropolitan,4794,2017,7,Jul,2017-07,455000,2676.47,11,Post-1997,7923.34,85.475,FALSE
Hillside,19 Wolviston Av,4,h,660000,S,Barry,08-07-2017,18,3037,4,2,2,724,190,2002,Melton,-37.6869,144.7485,Western Metropolitan,5556,2017,7,Jul,2017-07,165000,911.6,15,Post-1997,3618.57,95.874,FALSE
Hughesdale,40 Canterbury St,5,h,1475000,S,Woodards,08-07-2017,12.3,3166,5,2,3,548,157,1920,Monash,-37.90403,145.08118,Southern Metropolitan,3145,2017,7,Jul,2017-07,295000,2691.61,97,1917–1947,8370.2,84.993,FALSE
Ivanhoe,49 Carn Av,5,h,2100000,PI,Upper,08-07-2017,7.8,3079,5,3,2,740,222,1960,Banyule,-37.76086,145.05177,Eastern Metropolitan,5549,2017,7,Jul,2017-07,420000,2837.84,57,1947–1977,8287.75,53.154,TRUE
Ivanhoe,62 Hawker St,3,h,1510000,S,Nelson,08-07-2017,7.8,3079,3,1,2,670,130,1950,Banyule,-37.75973,145.03808,Eastern Metropolitan,5549,2017,7,Jul,2017-07,503333.33,2253.73,67,1947–1977,8287.75,53.154,TRUE
Ivanhoe,3/40 Magnolia Rd,3,u,880000,VB,Barry,08-07-2017,7.8,3079,3,2,1,252,114.5,1970,Banyule,-37.75842,145.05075,Eastern Metropolitan,5549,2017,7,Jul,2017-07,293333.33,3492.06,47,1947–1977,8287.75,53.154,TRUE
Ivanhoe,207 Waterdale Rd,2,h,1320000,S,Miles,08-07-2017,7.8,3079,2,1,0,620,114,1920,Banyule,-37.76091,145.04437,Eastern Metropolitan,5549,2017,7,Jul,2017-07,660000,2129.03,97,1917–1947,8287.75,53.154,TRUE
Jacana,17 Fidge Ct,2,h,575500,S,RW,08-07-2017,14,3047,2,1,1,662,98,1960,Hume,-37.68988,144.91113,Northern Metropolitan,851,2017,7,Jul,2017-07,287750,869.34,57,1947–1977,4622.49,95.179,FALSE
Keilor,20 Hopkins Av,3,h,775000,S,Daniel,08-07-2017,14.5,3036,3,2,2,547,130,1975,Brimbank,-37.71796,144.827,Western Metropolitan,2339,2017,7,Jul,2017-07,258333.33,1416.82,42,1947–1977,4916.34,97.969,FALSE
Keilor,37 Parramatta Rd,4,h,635000,S,Nelson,08-07-2017,14.5,3036,4,2,2,531,138,1975,Brimbank,-37.71368,144.82082,Western Metropolitan,2339,2017,7,Jul,2017-07,158750,1195.86,42,1947–1977,4916.34,97.969,FALSE
Keilor Downs,14 Carbine Wy,3,h,675000,S,Ray,08-07-2017,15.5,3038,3,2,4,708,130,1981,Brimbank,-37.72659,144.79668,Western Metropolitan,3656,2017,7,Jul,2017-07,225000,953.39,36,1977–1997,4294.35,96.544,FALSE
Keilor Downs,131 Odessa Av,3,h,620000,S,Barry,08-07-2017,15.5,3038,3,1,4,650,100,1985,Brimbank,-37.71575,144.80598,Western Metropolitan,3656,2017,7,Jul,2017-07,206666.67,953.85,32,1977–1997,4294.35,96.544,FALSE
Keilor East,71 Nyah St,5,h,1005000,SA,Nelson,08-07-2017,11.7,3033,5,3,2,596,176,1970,Moonee Valley,-37.7305,144.86863,Western Metropolitan,5629,2017,7,Jul,2017-07,201000,1686.24,47,1947–1977,5298.44,59.054,TRUE
Keilor East,3A Warren Ct,4,t,710000,S,Barry,08-07-2017,11.7,3033,4,2,1,330,188.5,2004,Moonee Valley,-37.74165,144.86279,Western Metropolitan,5629,2017,7,Jul,2017-07,177500,2151.52,13,Post-1997,5298.44,59.054,TRUE
Keilor Park,39 Flinders St,3,h,700000,S,Nelson,08-07-2017,10.4,3042,3,1,1,590,130,1970,Brimbank,-37.7219,144.85239,Western Metropolitan,1119,2017,7,Jul,2017-07,233333.33,1186.44,47,1947–1977,4676.89,94.807,FALSE
Keilor Park,2/12 Randwick Dr,3,h,635000,PI,Nelson,08-07-2017,10.4,3042,3,2,2,174,130,2002,Brimbank,-37.72012,144.86149,Western Metropolitan,1119,2017,7,Jul,2017-07,211666.67,3649.43,15,Post-1997,4676.89,94.807,FALSE
Kensington,112/86 Altona St,2,u,438000,S,Pagan,08-07-2017,3.4,3031,2,1,1,2978,76,2008,Melbourne,-37.79662,144.9254,Northern Metropolitan,5263,2017,7,Jul,2017-07,219000,147.08,9,Post-1997,8045.93,59.725,TRUE
Kensington,101/18 Bent St,2,u,710000,VB,Alexkarbon,08-07-2017,3.4,3031,2,2,1,2135,132,2008,Melbourne,-37.79561,144.93499,Northern Metropolitan,5263,2017,7,Jul,2017-07,355000,332.55,9,Post-1997,8045.93,59.725,TRUE
Kensington,14/8 Mawbey St,1,u,390000,SP,Edward,08-07-2017,3.4,3031,1,1,1,0,60,2000,Melbourne,-37.79023,144.92335,Northern Metropolitan,5263,2017,7,Jul,2017-07,390000,,17,Post-1997,8045.93,59.725,TRUE
Kew,1/1203 Burke Rd,3,t,1205000,S,Xynergy,08-07-2017,5.4,3101,3,2,2,257,135,1980,Boroondara,-37.81317,145.05993,Southern Metropolitan,10331,2017,7,Jul,2017-07,401666.67,4688.72,37,1977–1997,10724.38,8.743,TRUE
Kew,88 Gladstone St,3,h,1410000,PI,Noel,08-07-2017,5.4,3101,3,1,1,404,113,1930,Boroondara,-37.79893,145.04266,Southern Metropolitan,10331,2017,7,Jul,2017-07,470000,3490.1,87,1917–1947,10724.38,8.743,TRUE
Kew,9/78 Walpole St,1,u,520000,S,Nelson,08-07-2017,5.4,3101,1,1,1,0,49,1965.5,Boroondara,-37.80059,145.03274,Southern Metropolitan,10331,2017,7,Jul,2017-07,520000,,52,1947–1977,10724.38,8.743,TRUE
Kilsyth,42 Byron Rd,3,h,811000,SA,Barry,08-07-2017,26,3137,3,1,3,992,130,1957,Maroondah,-37.80467,145.30297,Eastern Metropolitan,4654,2017,7,Jul,2017-07,270333.33,817.54,60,1947–1977,6792.12,99.43,FALSE
Lalor,23 Cyprus St,3,h,710500,S,Barry,08-07-2017,16.3,3075,3,2,1,655,120,1975,Whittlesea,-37.67414,145.0205,Northern Metropolitan,8279,2017,7,Jul,2017-07,236833.33,1084.73,42,1947–1977,4586.68,89.565,FALSE
Lalor,18 Howell St,3,h,752000,S,hockingstuart,08-07-2017,16.3,3075,3,1,2,604,102,1950,Whittlesea,-37.6708,145.01353,Northern Metropolitan,8279,2017,7,Jul,2017-07,250666.67,1245.03,67,1947–1977,4586.68,89.565,FALSE
Lalor,17 Menzies Pde,3,h,622000,S,Ray,08-07-2017,16.3,3075,3,1,2,575,113,1970,Whittlesea,-37.67146,145.03232,Northern Metropolitan,8279,2017,7,Jul,2017-07,207333.33,1081.74,47,1947–1977,4586.68,89.565,FALSE
Maidstone,1/1 Clarendon St,3,t,650000,PI,Jas,08-07-2017,6.4,3012,3,2,2,159,128,2016,Maribyrnong,-37.78502,144.86733,Western Metropolitan,3873,2017,7,Jul,2017-07,216666.67,4088.05,1,Post-1997,5941.03,70.194,TRUE
Maidstone,19/8 Crefden St,2,u,435000,S,Biggin,08-07-2017,6.4,3012,2,2,1,0,96,2017,Maribyrnong,-37.77813,144.87287,Western Metropolitan,3873,2017,7,Jul,2017-07,217500,,0,Post-1997,5941.03,70.194,TRUE
Maidstone,35 Lindenow St,3,h,876000,S,Biggin,08-07-2017,6.4,3012,3,1,2,420,130,1955,Maribyrnong,-37.77915,144.88137,Western Metropolitan,3873,2017,7,Jul,2017-07,292000,2085.71,62,1947–1977,5941.03,70.194,TRUE
Malvern,4/30 Finlayson St,1,u,338000,SP,hockingstuart,08-07-2017,5.9,3144,1,1,1,0,49,1970,Stonnington,-37.87012,145.03545,Southern Metropolitan,4675,2017,7,Jul,2017-07,338000,,47,1947–1977,11896.78,53.925,TRUE
Maribyrnong,8 Mitchell St,4,h,1340000,S,hockingstuart,08-07-2017,4.3,3032,4,1,3,697,155,1920,Maribyrnong,-37.78352,144.88981,Western Metropolitan,4918,2017,7,Jul,2017-07,335000,1922.53,97,1917–1947,5767.45,66.109,TRUE
Meadow Heights,10 Castella Ct,3,h,450000,SP,Barry,08-07-2017,17.4,3048,3,1,1,702,96,1970,Hume,-37.66059,144.92006,Northern Metropolitan,4704,2017,7,Jul,2017-07,150000,641.03,47,1947–1977,3745.19,97.482,FALSE
Meadow Heights,23 Goodenia Cl,3,h,440000,S,YPA,08-07-2017,17.4,3048,3,1,2,570,112,1992,Hume,-37.64769,144.91359,Northern Metropolitan,4704,2017,7,Jul,2017-07,146666.67,771.93,25,1977–1997,3745.19,97.482,FALSE
Melbourne,61/299 Queen St,2,u,1075000,SP,Melbourne,08-07-2017,0,3000,2,2,1,0,76,2002,Melbourne,-37.81141,144.95879,Northern Metropolitan,17496,2017,7,Jul,2017-07,537500,,15,Post-1997,8108.85,88.414,FALSE
Melton,28 Atkin St,4,h,550000,PI,Ryder,08-07-2017,31.7,3337,4,2,2,1241,194,1970,Melton,-37.68686,144.58157,Western Victoria,3600,2017,7,Jul,2017-07,137500,443.19,47,1947–1977,2843.91,98.752,FALSE
Melton,22 Bittern St,3,h,373500,S,HAR,08-07-2017,31.7,3337,3,2,2,586,118,1980,Melton,-37.67831,144.57342,Western Victoria,3600,2017,7,Jul,2017-07,124500,637.37,37,1977–1997,2843.91,98.752,FALSE
Melton South,1/33 Staughton St,2,h,300000,S,Raine,08-07-2017,29.8,3338,2,1,1,180,96,1990,Melton,-37.70411,144.57159,Western Victoria,4718,2017,7,Jul,2017-07,150000,1666.67,27,1977–1997,3060,98.265,FALSE
Mentone,11/19 Brindisi St,2,u,640000,S,Chisholm,08-07-2017,20,3194,2,1,1,128,72,1972,Kingston,-37.98346,145.06313,South-Eastern Metropolitan,6162,2017,7,Jul,2017-07,320000,5000,45,1947–1977,6678.87,90.638,FALSE
Mentone,21 Derwent St,4,h,1322000,S,O'Brien,08-07-2017,20,3194,4,2,2,556,190,1980,Kingston,-37.97911,145.08045,South-Eastern Metropolitan,6162,2017,7,Jul,2017-07,330500,2377.7,37,1977–1997,6678.87,90.638,FALSE
Mentone,1/1 Franklin St,3,t,940000,S,hockingstuart,08-07-2017,20,3194,3,1,2,331,157.9352,1989,Kingston,-37.97759,145.06482,South-Eastern Metropolitan,6162,2017,7,Jul,2017-07,313333.33,2839.88,28,1977–1997,6678.87,90.638,FALSE
Mill Park,26 Coventry Cr,3,h,767500,S,Ray,08-07-2017,17.9,3082,3,2,2,649,130,1985,Whittlesea,-37.67633,145.06922,Northern Metropolitan,10529,2017,7,Jul,2017-07,255833.33,1182.59,32,1977–1997,4318.73,88.805,FALSE
Mill Park,79 Freeman Cr,3,h,705000,S,Love,08-07-2017,17.9,3082,3,2,2,531,130,1985,Whittlesea,-37.66462,145.05659,Northern Metropolitan,10529,2017,7,Jul,2017-07,235000,1327.68,32,1977–1997,4318.73,88.805,FALSE
Mill Park,23 Galilee Cr,3,h,705000,S,RW,08-07-2017,17.9,3082,3,2,2,840,161,1970,Whittlesea,-37.67391,145.0618,Northern Metropolitan,10529,2017,7,Jul,2017-07,235000,839.29,47,1947–1977,4318.73,88.805,FALSE
Mill Park,15 Heritage Dr,4,h,790000,S,Ray,08-07-2017,17.9,3082,4,2,2,530,186,1990,Whittlesea,-37.65217,145.04863,Northern Metropolitan,10529,2017,7,Jul,2017-07,197500,1490.57,27,1977–1997,4318.73,88.805,FALSE
Mill Park,7 Mew Ct,4,h,676000,S,Harcourts,08-07-2017,17.9,3082,4,2,2,537,190,1985,Whittlesea,-37.65532,145.04131,Northern Metropolitan,10529,2017,7,Jul,2017-07,169000,1258.85,32,1977–1997,4318.73,88.805,FALSE
Mill Park,15 Mockridge Dr,5,h,704500,S,Ray,08-07-2017,17.9,3082,5,3,2,656,130,1970,Whittlesea,-37.6641,145.05123,Northern Metropolitan,10529,2017,7,Jul,2017-07,140900,1073.93,47,1947–1977,4318.73,88.805,FALSE
Mill Park,49 Romano Av,4,h,550000,S,Ray,08-07-2017,17.9,3082,4,2,1,531,175,1970,Whittlesea,-37.65121,145.05404,Northern Metropolitan,10529,2017,7,Jul,2017-07,137500,1035.78,47,1947–1977,4318.73,88.805,FALSE
Mill Park,53 Romano Av,5,h,598000,S,Ray,08-07-2017,17.9,3082,5,3,1,531,122,1990,Whittlesea,-37.65116,145.05439,Northern Metropolitan,10529,2017,7,Jul,2017-07,119600,1126.18,27,1977–1997,4318.73,88.805,FALSE
Mill Park,15 Warburton Ct,3,h,592000,S,Harcourts,08-07-2017,17.9,3082,3,1,1,622,128,1992,Whittlesea,-37.66294,145.06301,Northern Metropolitan,10529,2017,7,Jul,2017-07,197333.33,951.77,25,1977–1997,4318.73,88.805,FALSE
Mill Park,11 Woolnough Dr,3,h,602000,S,Ray,08-07-2017,17.9,3082,3,1,1,546,136,1977,Whittlesea,-37.65359,145.04276,Northern Metropolitan,10529,2017,7,Jul,2017-07,200666.67,1102.56,40,1977–1997,4318.73,88.805,FALSE
Mitcham,8 Peel St,3,h,1095000,S,McGrath,08-07-2017,17.2,3132,3,1,1,493,130,1970,Whitehorse,-37.81498,145.18924,Eastern Metropolitan,6871,2017,7,Jul,2017-07,365000,2221.1,47,1947–1977,6184.29,88.217,FALSE
Mitcham,4/12 Victoria Av,2,h,480000,S,Ray,08-07-2017,17.2,3132,2,1,1,72,96,2006,Whitehorse,-37.81477,145.18867,Eastern Metropolitan,6871,2017,7,Jul,2017-07,240000,6666.67,11,Post-1997,6184.29,88.217,FALSE
Montrose,44 Richards Rd,4,h,735000,S,McGrath,08-07-2017,28.8,3765,4,2,2,846,160,1980,Yarra Ranges,-37.81018,145.35396,Eastern Victoria,2493,2017,7,Jul,2017-07,183750,868.79,37,1977–1997,4593.75,99.937,FALSE
Moonee Ponds,15 Grandison St,1,h,1425500,S,hockingstuart,08-07-2017,6.2,3039,1,1,1,552,190,1915,Moonee Valley,-37.76075,144.91927,Western Metropolitan,6232,2017,7,Jul,2017-07,1425500,2582.43,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,74 Vine St,3,h,1320000,S,McDonald,08-07-2017,6.2,3039,3,1,2,459,130,1915,Moonee Valley,-37.7693,144.93415,Western Metropolitan,6232,2017,7,Jul,2017-07,440000,2875.82,102,Pre-1917,8058,38.199,TRUE
Moonee Ponds,102 Waverley St,4,h,1270000,S,Jellis,08-07-2017,6.2,3039,4,1,3,478,152,1925,Moonee Valley,-37.76421,144.90571,Western Metropolitan,6232,2017,7,Jul,2017-07,317500,2656.9,92,1917–1947,8058,38.199,TRUE
Mooroolbark,5 Byron Ct,3,h,650000,PI,iTRAK,08-07-2017,26.5,3138,3,2,2,1103,126.8,1976,Yarra Ranges,-37.78695,145.32513,Eastern Victoria,8280,2017,7,Jul,2017-07,216666.67,589.3,41,1947–1977,5608.77,97.185,FALSE
Mordialloc,49 Jenkins St,4,h,1400000,PI,Ray,08-07-2017,21.5,3195,4,2,2,530,313,2007,Kingston,-38.00429,145.10286,South-Eastern Metropolitan,3650,2017,7,Jul,2017-07,350000,2641.51,10,Post-1997,6759.9,92.284,FALSE
Mordialloc,9A Montgomery St,3,t,1627000,S,hockingstuart,08-07-2017,21.5,3195,3,2,2,304,233,2007,Kingston,-38.00644,145.08478,South-Eastern Metropolitan,3650,2017,7,Jul,2017-07,542333.33,5351.97,10,Post-1997,6759.9,92.284,FALSE
Mount Waverley,1 Kingswood Av,3,h,1150000,SP,Buxton,08-07-2017,14.2,3149,3,2,3,650,130,1965,Monash,-37.89469,145.12363,Eastern Metropolitan,13366,2017,7,Jul,2017-07,383333.33,1769.23,52,1947–1977,8563.31,66.653,TRUE
Mount Waverley,2/9 Mummery St,3,t,1375000,S,McGrath,08-07-2017,14.2,3149,3,2,2,366,135,2001,Monash,-37.87904,145.12911,Eastern Metropolitan,13366,2017,7,Jul,2017-07,458333.33,3756.83,16,Post-1997,8563.31,66.653,TRUE
Mount Waverley,45 Oakern St,3,h,850000,VB,Jellis,08-07-2017,14.2,3149,3,1,2,288,130,1965,Monash,-37.88598,145.1229,Eastern Metropolitan,13366,2017,7,Jul,2017-07,283333.33,2951.39,52,1947–1977,8563.31,66.653,TRUE
Mount Waverley,15 Virginia St,3,h,1850000,PI,Jellis,08-07-2017,14.2,3149,3,1,1,717,153,1960,Monash,-37.87754,145.12076,Eastern Metropolitan,13366,2017,7,Jul,2017-07,616666.67,2580.2,57,1947–1977,8563.31,66.653,TRUE
Mulgrave,3 Catesby Cl,5,h,1016000,SP,Ray,08-07-2017,18.8,3170,5,2,2,873,260,1967.5,Monash,-37.93706,145.21124,South-Eastern Metropolitan,7113,2017,7,Jul,2017-07,203200,1163.8,50,1947–1977,6569.21,87.405,FALSE
Mulgrave,1 Sutherland Ct,4,h,992000,S,Harcourts,08-07-2017,18.8,3170,4,2,1,790,190,1967.5,Monash,-37.91375,145.16438,South-Eastern Metropolitan,7113,2017,7,Jul,2017-07,248000,1255.7,50,1947–1977,6569.21,87.405,FALSE
Murrumbeena,6 Gerald St,4,h,1820000,S,Buxton,08-07-2017,10.1,3163,4,2,1,632,265,1915,Glen Eira,-37.89465,145.06984,Southern Metropolitan,4442,2017,7,Jul,2017-07,455000,2879.75,102,Pre-1917,8232.17,65.014,TRUE
Murrumbeena,22 Reid St,3,h,1620000,S,Buxton,08-07-2017,10.1,3163,3,2,1,669,130,1950,Glen Eira,-37.90583,145.07283,Southern Metropolitan,4442,2017,7,Jul,2017-07,540000,2421.52,67,1947–1977,8232.17,65.014,TRUE
Newport,32 Collingwood Rd,3,h,1000000,S,Gunn&Co,08-07-2017,6.2,3015,3,1,2,366,130,1940,Hobsons Bay,-37.84346,144.88947,Western Metropolitan,5498,2017,7,Jul,2017-07,333333.33,2732.24,77,1917–1947,7580.79,41.329,TRUE
Noble Park,200 Railway Pde,3,h,650000,SP,REMAX,08-07-2017,22.7,3174,3,1,1,637,130,1961.5,Greater Dandenong,-37.97593,145.18931,South-Eastern Metropolitan,11806,2017,7,Jul,2017-07,216666.67,1020.41,56,1947–1977,5223.69,97.595,FALSE
North Melbourne,39/101 Leveson St,2,u,785000,S,Nelson,08-07-2017,1.8,3051,2,2,1,0,95,2008,Melbourne,-37.80202,144.95104,Northern Metropolitan,6821,2017,7,Jul,2017-07,392500,,9,Post-1997,9665.57,69.73,TRUE
North Melbourne,306/68 Leveson St,2,u,620000,VB,Jellis,08-07-2017,1.8,3051,2,1,1,0,76,1990.5,Melbourne,-37.80272,144.95174,Northern Metropolitan,6821,2017,7,Jul,2017-07,310000,,26,1977–1997,9665.57,69.73,TRUE
Nunawading,12 Milton St,3,h,1040000,VB,Fletchers,08-07-2017,15.4,3131,3,1,1,728,130,1965,Whitehorse,-37.82759,145.16751,Eastern Metropolitan,4973,2017,7,Jul,2017-07,346666.67,1428.57,52,1947–1977,7307.09,91.728,FALSE
Nunawading,3/29 Mount Pleasant Rd,2,u,676000,S,Fletchers,08-07-2017,15.4,3131,2,1,1,149,84,1970,Whitehorse,-37.8231,145.17911,Eastern Metropolitan,4973,2017,7,Jul,2017-07,338000,4536.91,47,1947–1977,7307.09,91.728,FALSE
Nunawading,8 Olwen St,3,h,1002000,S,Fletchers,08-07-2017,15.4,3131,3,1,2,598,143,1960,Whitehorse,-37.80827,145.17885,Eastern Metropolitan,4973,2017,7,Jul,2017-07,334000,1675.59,57,1947–1977,7307.09,91.728,FALSE
Nunawading,1/44 Shady Gr,4,t,1175000,S,Noel,08-07-2017,15.4,3131,4,3,2,289,170,2011,Whitehorse,-37.82895,145.17678,Eastern Metropolitan,4973,2017,7,Jul,2017-07,293750,4065.74,6,Post-1997,7307.09,91.728,FALSE
Oakleigh,32 Stamford Rd,3,h,1365000,S,Ray,08-07-2017,12.3,3166,3,2,2,655,130,1960,Monash,-37.89542,145.10055,Southern Metropolitan,3224,2017,7,Jul,2017-07,455000,2083.97,57,1947–1977,7540.85,79.492,TRUE
Oakleigh East,1/22 Nonna St,3,h,875000,S,Buxton,08-07-2017,12.3,3166,3,2,2,295,144,2006,Monash,-37.90088,145.11692,Southern Metropolitan,2547,2017,7,Jul,2017-07,291666.67,2966.1,11,Post-1997,7868.45,95.538,FALSE
Oakleigh South,8 Cedar Ct,3,h,880000,S,Buxton,08-07-2017,15.5,3167,3,2,2,504,130,1967.5,Kingston,-37.94043,145.09314,South-Eastern Metropolitan,3692,2017,7,Jul,2017-07,293333.33,1746.03,50,1947–1977,6975.21,76.124,TRUE
Oakleigh South,19 Murumba Dr,3,h,1150000,S,Woodards,08-07-2017,15.5,3167,3,1,2,509,130,1967.5,Monash,-37.9237,145.09211,South-Eastern Metropolitan,3692,2017,7,Jul,2017-07,383333.33,2259.33,50,1947–1977,6975.21,76.124,TRUE
Oakleigh South,4/1248 North Rd,4,u,774000,S,HAR,08-07-2017,15.5,3167,4,2,2,0,147,2000,Monash,-37.91121,145.09598,South-Eastern Metropolitan,3692,2017,7,Jul,2017-07,193500,,17,Post-1997,6975.21,76.124,TRUE
Oakleigh South,6 Sinclair St,3,h,1122000,S,Buxton,08-07-2017,15.5,3167,3,1,2,732,130,1967.5,Monash,-37.92109,145.10515,South-Eastern Metropolitan,3692,2017,7,Jul,2017-07,374000,1532.79,50,1947–1977,6975.21,76.124,TRUE
Ormond,2/50 Lillimur Rd,1,u,327000,S,Buxton,08-07-2017,11.4,3204,1,1,1,0,35,1960,Glen Eira,-37.89976,145.04215,Southern Metropolitan,3578,2017,7,Jul,2017-07,327000,,57,1947–1977,8929.86,61.643,TRUE
Ormond,300 Tucker Rd,4,h,1900000,S,Buxton,08-07-2017,11.4,3204,4,2,2,700,210,1920,Glen Eira,-37.9075,145.05329,Southern Metropolitan,3578,2017,7,Jul,2017-07,475000,2714.29,97,1917–1947,8929.86,61.643,TRUE
Parkdale,1/168 Beach Rd,4,h,2185000,S,Ray,08-07-2017,21.5,3195,4,2,3,220,213,2010,Kingston,-38.00205,145.07853,South-Eastern Metropolitan,5087,2017,7,Jul,2017-07,546250,9931.82,7,Post-1997,7756.23,86.783,FALSE
Parkville,22 Emu La,2,t,800000,PI,LITTLE,08-07-2017,1.8,3052,2,1,1,145,100,1965,Melbourne,-37.7882,144.94205,Northern Metropolitan,2309,2017,7,Jul,2017-07,400000,5517.24,52,1947–1977,11255.23,84.196,FALSE
